pid,parent,zoneIndex,x,y,z,pitch,yaw,roll,ptype,category,path,comment,extraData
9851,-1,3,-3812.00,23079.00,16050.00,90.00,-14.04,29.16,hiddenRing,HiddenRing,World / Lucent Waters / DailyPuzzle / HiddenRing_9851,,
9852,-1,3,5022.00,20634.00,15590.00,90.00,-5.71,-54.08,hiddenRing,HiddenRing,World / Lucent Waters / DailyPuzzle / HiddenRing_9852,,
9853,-1,3,-1700.00,21170.00,16050.00,90.00,-14.04,29.16,hiddenRing,HiddenRing,World / Lucent Waters / DailyPuzzle / HiddenRing_9853,,
9854,-1,3,3811.99,14887.49,15582.28,69.72,-132.00,-180.00,hiddenRing,HiddenRing,World / Lucent Waters / DailyPuzzle / HiddenRing_9854,,
9855,-1,3,-6970.00,22420.00,15620.00,0.00,0.00,0.00,hiddenRing,HiddenRing,World / Lucent Waters / DailyPuzzle / HiddenRing_9855,,
9856,-1,3,-5680.00,30580.00,15720.00,0.00,0.00,0.00,hiddenRing,HiddenRing,World / Lucent Waters / DailyPuzzle / HiddenRing_9856,,
9857,-1,3,24252.57,30866.45,17230.00,90.00,0.00,-60.00,hiddenRing,HiddenRing,World / Lucent Waters / DailyPuzzle / HiddenRing_9857,,
9858,-1,3,4034.14,11230.62,16140.00,0.00,0.00,0.00,hiddenRing,HiddenRing,World / Lucent Waters / DailyPuzzle / HiddenRing_9858,,
9859,-1,3,-7760.00,23910.00,16100.00,90.00,0.00,18.00,hiddenRing,HiddenRing,World / Lucent Waters / DailyPuzzle / HiddenRing_9859,,
9860,-1,3,-8847.00,21189.00,15640.00,90.00,7.13,115.13,hiddenRing,HiddenRing,World / Lucent Waters / DailyPuzzle / HiddenRing_9860,,
9861,-1,3,-3890.00,23890.00,15650.00,0.00,0.00,0.00,hiddenRing,HiddenRing,World / Lucent Waters / DailyPuzzle / HiddenRing_9861,,
9863,-1,3,7330.00,17000.00,15800.00,90.00,0.45,-0.75,hiddenRing,HiddenRing,World / Lucent Waters / DailyPuzzle / HiddenRing_9863,,
9864,-1,3,5620.00,15490.00,15060.62,0.00,0.00,0.00,hiddenRing,HiddenRing,World / Lucent Waters / DailyPuzzle / HiddenRing_9864,,
9866,-1,3,-872.00,22075.00,15570.00,0.00,0.00,0.00,hiddenRing,HiddenRing,World / Lucent Waters / DailyPuzzle / HiddenRing_9866,,
9872,-1,3,25590.00,30090.00,16980.00,0.00,0.00,0.00,hiddenRing,HiddenRing,World / Lucent Waters / DailyPuzzle / HiddenRing_9872,,
9876,-1,3,2222.74,23182.32,15592.69,90.00,-5.71,-54.08,hiddenRing,HiddenRing,World / Lucent Waters / DailyPuzzle / HiddenRing_9876,,
13593,-1,3,1625.30,50643.57,15673.95,0.00,9.95,-90.00,hiddenRing,HiddenRing,World / Lucent Waters / DailyPuzzle / HiddenRing_13593,,
19085,-1,3,-10629.23,27345.99,17660.99,-90.00,-45.00,-48.16,hiddenRing,HiddenRing,World / Lucent Waters / DailyPuzzle / HiddenRing_19085,,
19092,-1,3,-10864.38,26077.59,16358.75,-45.77,169.18,1.11,hiddenRing,HiddenRing,World / Lucent Waters / DailyPuzzle / HiddenRing_19092,,
10186,-1,3,260.00,19420.00,14698.98,-9.00,140.00,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10186,,
10187,-1,3,4290.00,20870.00,14421.86,73.00,66.00,-0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10187,,
10189,-1,3,-8560.00,21460.00,15312.43,-10.00,140.00,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10189,,
10190,-1,3,12563.00,27132.25,13817.23,0.00,55.54,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10190,,
10191,-1,3,6030.00,43540.00,15305.55,-46.00,-70.00,-0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10191,,
10192,-1,3,22910.00,22820.00,15910.96,-7.00,0.00,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10192,,
10193,-1,3,10740.00,42180.00,13305.20,-10.00,170.00,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10193,,
10194,-1,3,13068.25,33139.97,13823.79,56.50,-40.00,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10194,,
10195,-1,3,26010.00,28490.00,15537.46,10.00,4.00,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10195,,
10197,-1,3,-850.00,22080.00,16165.48,-40.00,-160.00,-0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10197,,
10199,-1,3,22450.00,22030.00,15909.92,0.00,-164.00,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10199,,
10200,-1,3,18320.44,27958.32,13837.47,-17.90,60.68,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10200,,
10201,-1,3,27700.00,27360.00,15543.87,-35.53,160.00,-0.46,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10201,,
10202,-1,3,16960.00,34810.00,15186.24,-50.00,69.28,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10202,,
10203,-1,3,29070.00,27440.00,15324.06,-2.00,150.00,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10203,,
10204,-1,3,21447.08,18358.13,15686.69,-17.00,88.00,-0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10204,,
10205,-1,3,23790.00,31210.00,15321.51,-19.68,-19.37,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10205,,
10206,-1,3,12520.00,29230.00,13833.67,40.00,-0.82,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10206,,
10207,-1,3,23432.08,25787.17,15268.47,0.00,-109.40,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10207,,
10208,-1,3,18040.00,15200.00,18299.22,-37.00,-174.00,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10208,,
10209,-1,3,19980.00,22130.00,14576.67,17.00,-80.00,-0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10209,,
10210,-1,3,20980.00,24370.00,14612.46,-6.00,90.00,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10210,,
10211,-1,3,21000.00,21980.00,14785.34,40.00,-90.00,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10211,,
10212,-1,3,18600.00,26570.00,14113.74,-4.00,60.00,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10212,,
10213,-1,3,11245.58,21104.75,14974.33,0.00,-152.94,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10213,,
10214,-1,3,18820.00,38270.00,13514.76,-15.00,75.00,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10214,,
10215,-1,3,4306.00,21060.00,15492.82,19.00,105.00,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10215,,
10216,-1,3,15200.00,29560.00,13833.67,-10.00,0.00,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10216,,
10217,-1,3,-8070.00,20550.00,15205.22,-22.00,70.00,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10217,,
10218,-1,3,1235.59,13153.94,16674.40,-61.69,-26.53,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10218,,
10219,-1,3,1650.00,33600.00,15029.59,-10.00,-95.00,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10219,,
10220,-1,3,19786.81,39196.84,13688.75,0.00,90.00,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10220,,
10221,-1,3,11141.38,44318.19,13305.20,0.89,-116.44,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10221,,
10222,-1,3,7460.00,26000.00,13732.93,-20.00,110.00,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10222,,
10223,-1,3,13700.00,36900.00,13734.61,-21.46,-113.96,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10223,,
10224,-1,3,640.00,40720.00,14735.88,-23.00,-176.00,-0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10224,,
10225,-1,3,16660.00,37330.00,13825.09,-24.00,-150.00,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10225,,
10226,-1,3,26380.00,32140.00,17009.58,-52.00,-112.84,0.46,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10226,,
10227,-1,3,15970.00,15390.00,16923.45,-10.00,-10.00,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10227,,
10228,-1,3,11340.00,21630.00,16029.11,-50.00,0.00,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10228,,
10229,-1,3,21470.00,19900.00,16397.98,-50.00,-87.00,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10229,,
10230,-1,3,19567.99,37935.63,13803.50,-33.00,175.00,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10230,,
10231,-1,3,7174.31,37578.61,14903.11,-43.96,-67.16,-0.46,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10231,,
10232,-1,3,21620.00,20100.00,14785.34,0.00,-30.00,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10232,,
10233,-1,3,-4015.93,14695.94,16693.09,-30.48,-77.00,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10233,,
10234,-1,3,20601.46,37867.58,13600.06,-5.00,90.00,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10234,,
10235,-1,3,11970.00,41940.00,13265.32,-10.00,-115.00,-0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10235,,
10236,-1,3,2660.61,22711.83,14345.33,80.00,50.00,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10236,,
10237,-1,3,2193.16,22293.10,15497.47,-1.47,85.33,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10237,,
10238,-1,3,19590.00,21330.00,16086.00,0.00,0.00,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10238,,
10239,-1,3,1890.04,17904.94,14769.22,-2.40,-42.30,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10239,,
10240,-1,3,24354.41,21971.44,14785.35,20.00,0.00,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10240,,
10241,-1,3,28037.51,31591.07,15292.56,-0.35,-123.41,0.57,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10241,,
10252,-1,3,26556.00,27062.00,17009.58,-60.00,62.00,-0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10252,,
10256,-1,3,15651.98,27410.63,16102.24,-56.91,92.34,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10256,,
10257,-1,3,21447.38,20519.94,15900.88,-3.00,-92.84,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10257,,
10258,-1,3,20392.86,21034.20,16889.07,-50.68,17.34,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10258,,
10259,-1,3,12216.66,43774.38,13145.11,-1.00,-166.00,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10259,,
10260,-1,3,20900.16,37449.06,13585.73,13.56,79.30,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10260,,
10261,-1,3,-3773.91,23062.04,15486.93,49.33,-42.08,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10261,,
10262,-1,3,9413.26,30087.37,13783.27,-4.55,-115.49,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10262,,
10263,-1,3,21021.46,24895.51,14699.08,-3.80,56.30,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10263,,
10264,-1,3,23580.93,19168.09,15399.71,-14.14,80.79,-0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10264,,
10265,-1,3,21524.52,20809.56,15910.33,-45.32,0.00,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10265,,
10266,-1,3,-308.68,32083.37,15361.76,-7.00,-46.39,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10266,,
10267,-1,3,28920.42,29537.98,17306.75,-30.00,-177.00,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10267,,
10268,-1,3,11109.90,34960.01,13835.11,47.12,-110.58,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10268,,
10269,-1,3,27347.65,27631.27,17301.37,-56.76,-115.31,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10269,,
10270,-1,3,8185.41,39917.15,15407.13,-70.02,0.00,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10270,,
10271,-1,3,-440.52,32606.65,16594.11,-59.71,-140.41,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10271,,
10272,-1,3,-2303.22,37518.79,14932.91,-65.10,-142.01,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10272,,
10273,-1,3,-5075.23,14968.09,17850.16,0.00,-73.46,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10273,,
10274,-1,3,-2527.40,20209.67,16165.48,-41.16,95.62,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10274,,
10275,-1,3,25590.32,29095.73,17105.90,-61.00,97.74,-0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10275,,
10276,-1,3,-536.13,34428.20,14932.34,5.00,-124.77,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10276,,
10277,-1,3,13150.00,17910.00,15967.19,-30.00,20.00,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10277,,
10278,-1,3,2210.00,21790.00,15565.02,-60.00,0.00,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10278,,
10279,-1,3,-8800.00,25560.00,14880.25,-4.00,-70.00,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10279,,
10280,-1,3,14373.80,43381.82,13170.94,-10.00,-110.00,-0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10280,,
10281,-1,3,-3090.00,36990.00,14932.34,-23.00,-120.00,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10281,,
10282,-1,3,3210.00,41170.00,14839.51,-30.00,30.00,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10282,,
10283,-1,3,96.22,17598.91,15063.87,-6.87,10.50,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10283,,
10284,-1,3,-2820.00,40310.00,14754.73,-34.00,20.00,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10284,,
10285,-1,3,26887.00,32069.00,15314.44,-7.00,-59.80,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10285,,
10286,-1,3,8510.63,22855.51,14758.85,-13.00,-45.64,-0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10286,,
10287,-1,3,26813.12,30959.47,15538.02,28.40,-99.76,-1.87,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10287,,
10288,-1,3,-3060.00,36210.00,14932.34,-10.00,-70.00,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10288,,
10289,-1,3,21820.00,22950.00,14785.34,60.00,0.00,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10289,,
10290,-1,3,-3940.00,16060.00,15564.49,-22.00,-50.00,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10290,,
10291,-1,3,3328.12,22886.85,14232.07,-3.00,-149.29,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10291,,
10292,-1,3,6473.57,26148.39,13949.80,-7.27,79.09,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10292,,
10293,-1,3,-9540.00,23380.00,14963.46,0.00,20.00,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10293,,
10294,-1,3,9870.00,44340.00,13775.45,-40.00,-170.00,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10294,,
10295,-1,3,-4284.94,12496.55,19131.54,-51.90,82.94,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10295,,
10296,-1,3,10289.16,21702.88,14969.54,-32.76,140.00,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10296,,
10297,-1,3,16570.00,23320.00,14576.09,-30.00,-20.00,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10297,,
10298,-1,3,6700.00,21590.00,14930.87,-60.00,30.00,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10298,,
10299,-1,3,16870.00,30020.00,13835.11,-10.00,110.00,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10299,,
10300,-1,3,8720.00,30490.00,13866.38,0.00,60.00,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10300,,
10301,-1,3,25710.00,24470.00,15271.85,-10.00,-140.00,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10301,,
10302,-1,3,18960.00,17260.00,16942.25,-60.00,0.00,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10302,,
10303,-1,3,21370.00,13960.00,16241.22,-20.00,-118.00,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10303,,
10304,-1,3,-1855.42,31709.42,15489.06,0.00,81.00,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10304,,
10305,-1,3,13890.00,13060.00,15579.18,0.00,60.00,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10305,,
10306,-1,3,24830.00,28570.00,15324.06,-23.00,10.00,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10306,,
10307,-1,3,23600.00,22150.00,15855.33,-60.00,-30.00,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10307,,
10308,-1,3,-200.00,30260.00,15207.97,-2.00,-60.00,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10308,,
10309,-1,3,-2020.00,31340.00,15500.16,-32.00,-100.00,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10309,,
10310,-1,3,-2270.00,23110.00,15462.18,-22.00,-90.00,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10310,,
10311,-1,3,-6940.00,24800.00,14786.03,7.00,-107.00,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10311,,
10312,-1,3,-3810.00,31690.00,15602.05,-2.00,56.00,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10312,,
10313,-1,3,-5075.45,33550.41,15361.77,-38.00,-90.00,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10313,,
10314,-1,3,14902.21,25317.91,14276.58,-2.50,45.46,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10314,,
10315,-1,3,-30.00,30890.00,15498.57,-20.00,10.00,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10315,,
10316,-1,3,-4554.08,33913.34,15361.77,-15.00,-31.00,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10316,,
10317,-1,3,24080.00,19880.00,15404.91,-24.00,74.00,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10317,,
10318,-1,3,7390.00,24000.00,15492.82,-36.00,-50.00,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10318,,
10319,-1,3,15240.00,12390.00,15551.75,0.00,98.00,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10319,,
10320,-1,3,7330.00,36900.00,14908.82,-25.00,126.00,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10320,,
10321,-1,3,15720.00,15690.00,16950.72,-10.00,-70.00,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10321,,
10322,-1,3,12610.00,22710.00,14533.05,-30.00,-80.00,-0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10322,,
10323,-1,3,21481.29,22600.88,14785.34,3.00,-62.80,-0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10323,,
10324,-1,3,13990.00,41550.00,13796.40,-60.00,0.00,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10324,,
10326,-1,3,-1390.00,31520.00,15489.06,-23.00,115.00,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10326,,
10327,-1,3,-2450.00,29980.00,15494.33,-12.00,-90.00,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10327,,
10328,-1,3,6250.00,15790.00,15416.36,-20.00,-128.00,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10328,,
10329,-1,3,9799.75,33112.81,15114.78,-34.00,-170.00,-0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10329,,
10330,-1,3,21340.00,27010.00,14981.34,-20.00,-70.00,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10330,,
10331,-1,3,11811.99,28641.03,13760.12,20.00,-166.54,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10331,,
10332,-1,3,4350.00,45200.00,14181.70,8.40,-70.00,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10332,,
10333,-1,3,-234.86,39750.00,14884.74,-36.00,-150.00,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10333,,
10353,-1,3,1540.00,31960.00,15258.65,10.00,-125.00,0.00,lightPattern,LightMotif,World / Lucent Waters / DailyPuzzle / LightMotif_10353,,
57,-1,3,,,,,,,logicGrid,LogicGrid,World / Lucent Waters / DailyPuzzle / LogicGrid_57,,
225,-1,3,,,,,,,logicGrid,LogicGrid,World / Lucent Waters / DailyPuzzle / LogicGrid_225,,
254,-1,3,,,,,,,logicGrid,LogicGrid,World / Lucent Waters / DailyPuzzle / LogicGrid_254,,
301,-1,3,,,,,,,logicGrid,LogicGrid,World / Lucent Waters / DailyPuzzle / LogicGrid_301,,
302,-1,3,,,,,,,logicGrid,LogicGrid,World / Lucent Waters / DailyPuzzle / LogicGrid_302,,
304,-1,3,,,,,,,logicGrid,LogicGrid,World / Lucent Waters / DailyPuzzle / LogicGrid_304,,
325,-1,3,,,,,,,logicGrid,LogicGrid,World / Lucent Waters / DailyPuzzle / LogicGrid_325,,
369,-1,3,,,,,,,logicGrid,LogicGrid,World / Lucent Waters / DailyPuzzle / LogicGrid_369,,
372,-1,3,,,,,,,logicGrid,LogicGrid,World / Lucent Waters / DailyPuzzle / LogicGrid_372,,
387,-1,3,,,,,,,logicGrid,LogicGrid,World / Lucent Waters / DailyPuzzle / LogicGrid_387,,
391,-1,3,,,,,,,logicGrid,LogicGrid,World / Lucent Waters / DailyPuzzle / LogicGrid_391,,
473,-1,3,,,,,,,logicGrid,LogicGrid,World / Lucent Waters / DailyPuzzle / LogicGrid_473,,
541,-1,3,,,,,,,logicGrid,LogicGrid,World / Lucent Waters / DailyPuzzle / LogicGrid_541,,
542,-1,3,,,,,,,logicGrid,LogicGrid,World / Lucent Waters / DailyPuzzle / LogicGrid_542,,
557,-1,3,,,,,,,logicGrid,LogicGrid,World / Lucent Waters / DailyPuzzle / LogicGrid_557,,
599,-1,3,,,,,,,logicGrid,LogicGrid,World / Lucent Waters / DailyPuzzle / LogicGrid_599,,
613,-1,3,,,,,,,logicGrid,LogicGrid,World / Lucent Waters / DailyPuzzle / LogicGrid_613,,
630,-1,3,,,,,,,logicGrid,LogicGrid,World / Lucent Waters / DailyPuzzle / LogicGrid_630,,
631,-1,3,,,,,,,logicGrid,LogicGrid,World / Lucent Waters / DailyPuzzle / LogicGrid_631,,
